Map,Agent1,Agent2,Agent3,Agent4,Agent5,Rank,Avg_Winrate
Haven,Clove,Deadlock,Jett,Sage,Sova,Bronze,1.0089241846675137
Haven,Clove,Deadlock,Jett,Sage,Sova,Silver,1.0096230410842864
Haven,Clove,Deadlock,Jett,Sage,Sova,Gold,1.0106183820415078
Haven,Clove,Deadlock,Jett,Sage,Sova,Platinum,1.0108089792460822
Haven,Clove,Deadlock,Jett,Sage,Sova,Diamond,1.0090512494705635
Haven,Clove,Deadlock,Jett,Sage,Sova,Ascendant,1.0240872511647607
Haven,Clove,Deadlock,Jett,Sage,Sova,Immortal,0.9751461245235069
Haven,Clove,Deadlock,Jett,Sage,Sova,Radiant,1.0169927996611605
Pearl,Brimstone,Clove,Reyna,Jett,Sage,Iron,0.8064040660736976
Pearl,Brimstone,Clove,Reyna,Jett,Sage,Bronze,0.8057263871240999
Pearl,Brimstone,Clove,Reyna,Jett,Sage,Silver,0.8053875476493011
Pearl,Brimstone,Clove,Reyna,Jett,Sage,Gold,0.8061922914019484
Pearl,Brimstone,Clove,Reyna,Jett,Sage,Platinum,0.8042016094875053
Pearl,Brimstone,Clove,Reyna,Jett,Sage,Diamond,0.8074629394324437
Pearl,Brimstone,Clove,Reyna,Jett,Sage,Ascendant,0.8086277001270648
Pearl,Brimstone,Clove,Reyna,Jett,Sage,Immortal,0.8121431596781025
Pearl,Brimstone,Clove,Reyna,Jett,Sage,Radiant,0.7358195679796696
Pearl,Viper,Clove,Jett,Sage,Reyna,Iron,0.803735705209657
Pearl,Viper,Clove,Jett,Sage,Reyna,Bronze,0.804286319356205
Pearl,Viper,Clove,Jett,Sage,Reyna,Silver,0.8035662854722575
Pearl,Viper,Clove,Jett,Sage,Reyna,Gold,0.8051545955103769
Pearl,Viper,Clove,Jett,Sage,Reyna,Platinum,0.8020415078356629
Pearl,Viper,Clove,Jett,Sage,Reyna,Diamond,0.8047098686997034
Pearl,Viper,Clove,Jett,Sage,Reyna,Ascendant,0.8062346463362982
Pearl,Viper,Clove,Jett,Sage,Reyna,Immortal,0.7976365946632782
Pearl,Viper,Clove,Jett,Sage,Reyna,Radiant,0.7546463362981787
Pearl,Brimstone,Sage,Neon,Clove,Sova,Iron,1.0010038119440914
Pearl,Brimstone,Sage,Neon,Clove,Sova,Bronze,1.000559085133418
Pearl,Brimstone,Sage,Neon,Clove,Sova,Silver,1.0026556543837357
Pearl,Brimstone,Sage,Neon,Clove,Sova,Gold,1.0040957221516307
Pearl,Brimstone,Sage,Neon,Clove,Sova,Platinum,1.0060864040660737
Pearl,Brimstone,Sage,Neon,Clove,Sova,Diamond,1.012016094875053
Pearl,Brimstone,Sage,Neon,Clove,Sova,Ascendant,1.0231554426090639
Pearl,Brimstone,Sage,Neon,Clove,Sova,Immortal,1.0194070309191021
Pearl,Brimstone,Sage,Neon,Clove,Sova,Radiant,0.9290216010165184
Pearl,Viper,Jett,Reyna,Clove,Chamber,Iron,0.8023591698432868
Pearl,Viper,Jett,Reyna,Clove,Chamber,Bronze,0.8026556543837357
Pearl,Viper,Jett,Reyna,Clove,Chamber,Silver,0.8017873782295637
Pearl,Viper,Jett,Reyna,Clove,Chamber,Gold,0.8029733163913596
Pearl,Viper,Jett,Reyna,Clove,Chamber,Platinum,0.7989495976281237
Pearl,Viper,Jett,Reyna,Clove,Chamber,Diamond,0.7993943244387971
Pearl,Viper,Jett,Reyna,Clove,Chamber,Ascendant,0.7898644642100805
Pearl,Viper,Jett,Reyna,Clove,Chamber,Immortal,0.797424819991529
Pearl,Viper,Jett,Reyna,Clove,Chamber,Radiant,0.772583650995341
Pearl,Astra,Clove,Neon,Jett,Deadlock,Iron,0.8051334180432022
Pearl,Astra,Clove,Neon,Jett,Deadlock,Bronze,0.8055357899195256
Pearl,Astra,Clove,Neon,Jett,Deadlock,Silver,0.8047522236340533
Pearl,Astra,Clove,Neon,Jett,Deadlock,Gold,0.8043710292249047
Pearl,Astra,Clove,Neon,Jett,Deadlock,Platinum,0.8071029224904701
Pearl,Astra,Clove,Neon,Jett,Deadlock,Diamond,0.8077806014400678
Pearl,Astra,Clove,Neon,Jett,Deadlock,Ascendant,0.8171198644642101
Pearl,Astra,Clove,Neon,Jett,Deadlock,Immortal,0.7910927573062262
Pearl,Astra,Clove,Neon,Jett,Deadlock,Radiant,0.7787251164760695
Pearl,Brimstone,Deadlock,Clove,Jett,Reyna,Iron,0.8076111817026683
Pearl,Brimstone,Deadlock,Clove,Jett,Reyna,Bronze,0.8064040660736975
Pearl,Brimstone,Deadlock,Clove,Jett,Reyna,Silver,0.8064887759423972
Pearl,Brimstone,Deadlock,Clove,Jett,Reyna,Gold,0.8073358746293943
Pearl,Brimstone,Deadlock,Clove,Jett,Reyna,Platinum,0.8061499364675985
Pearl,Brimstone,Deadlock,Clove,Jett,Reyna,Diamond,0.8082888606522659
Pearl,Brimstone,Deadlock,Clove,Jett,Reyna,Ascendant,0.8008979246082168
Pearl,Brimstone,Deadlock,Clove,Jett,Reyna,Immortal,0.8035662854722575
Pearl,Brimstone,Deadlock,Clove,Jett,Reyna,Radiant,0.7495002117746717
Pearl,Omen,Clove,Reyna,Sage,Jett,Iron,0.8030368487928844
Pearl,Omen,Clove,Reyna,Sage,Jett,Bronze,0.8030156713257094
Pearl,Omen,Clove,Reyna,Sage,Jett,Silver,0.8008132147395172
Pearl,Omen,Clove,Reyna,Sage,Jett,Gold,0.7992460821685727
Pearl,Omen,Clove,Reyna,Sage,Jett,Platinum,0.7984836933502752
Pearl,Omen,Clove,Reyna,Sage,Jett,Diamond,0.7982507412113511
Pearl,Omen,Clove,Reyna,Sage,Jett,Ascendant,0.8028038966539601
Pearl,Omen,Clove,Reyna,Sage,Jett,Immortal,0.8009614570097416
Pearl,Omen,Clove,Reyna,Sage,Jett,Radiant,0.8152350698856416
Pearl,Harbor,Jett,Clove,Reyna,Sova,Iron,0.9949470563320626
Pearl,Harbor,Jett,Clove,Reyna,Sova,Bronze,0.9969589157136807
Pearl,Harbor,Jett,Clove,Reyna,Sova,Silver,0.9968742058449809
Pearl,Harbor,Jett,Clove,Reyna,Sova,Gold,0.9956247352816603
Pearl,Harbor,Jett,Clove,Reyna,Sova,Platinum,0.9950952986022872
Pearl,Harbor,Jett,Clove,Reyna,Sova,Diamond,0.9957094451503601
Pearl,Harbor,Jett,Clove,Reyna,Sova,Ascendant,0.9905633206268529
Pearl,Harbor,Jett,Clove,Reyna,Sova,Immortal,0.9881914443032613
Pearl,Harbor,Jett,Clove,Reyna,Sova,Radiant,0.97571791613723
Pearl,Clove,Jett,Reyna,Gekko,Deadlock,Iron,1.0101313002964847
Pearl,Clove,Jett,Reyna,Gekko,Deadlock,Bronze,1.0116560779330792
Pearl,Clove,Jett,Reyna,Gekko,Deadlock,Silver,1.0114443032613298
Pearl,Clove,Jett,Reyna,Gekko,Deadlock,Gold,1.0106819144430326
Pearl,Clove,Jett,Reyna,Gekko,Deadlock,Platinum,1.0106183820415078
Pearl,Clove,Jett,Reyna,Gekko,Deadlock,Diamond,1.0117619652689538
Pearl,Clove,Jett,Reyna,Gekko,Deadlock,Ascendant,1.0078441338415924
Pearl,Clove,Jett,Reyna,Gekko,Deadlock,Immortal,0.9846759847522235
Pearl,Clove,Jett,Reyna,Gekko,Deadlock,Radiant,0.9832994493858536
Pearl,Clove,Sova,Jett,Sage,Reyna,Iron,1.00430749682338
Pearl,Clove,Sova,Jett,Sage,Reyna,Bronze,1.0069970351545956
Pearl,Clove,Sova,Jett,Sage,Reyna,Silver,1.007717069038543
Pearl,Clove,Sova,Jett,Sage,Reyna,Gold,1.0068064379500212
Pearl,Clove,Sova,Jett,Sage,Reyna,Platinum,1.0067640830156712
Pearl,Clove,Sova,Jett,Sage,Reyna,Diamond,1.0098771706903855
Pearl,Clove,Sova,Jett,Sage,Reyna,Ascendant,1.0160398136382889
Pearl,Clove,Sova,Jett,Sage,Reyna,Immortal,0.9966200762388819
Pearl,Clove,Sova,Jett,Sage,Reyna,Radiant,0.9765861922914019
Pearl,Astra,Clove,Sage,Deadlock,Jett,Iron,0.8065311308767471
Pearl,Astra,Clove,Sage,Deadlock,Jett,Bronze,0.8068276154171962
Pearl,Astra,Clove,Sage,Deadlock,Jett,Silver,0.8059593392630241
Pearl,Astra,Clove,Sage,Deadlock,Jett,Gold,0.8047945785684032
Pearl,Astra,Clove,Sage,Deadlock,Jett,Platinum,0.8055569673867005
Pearl,Astra,Clove,Sage,Deadlock,Jett,Diamond,0.8067005506141466
Pearl,Astra,Clove,Sage,Deadlock,Jett,Ascendant,0.818263447691656
Pearl,Astra,Clove,Sage,Deadlock,Jett,Immortal,0.7801651842439644
Pearl,Astra,Clove,Sage,Deadlock,Jett,Radiant,0.7510249894112664
Pearl,Harbor,Clove,Jett,Neon,Sage,Iron,0.7967471410419315
Pearl,Harbor,Clove,Jett,Neon,Sage,Bronze,0.79712833545108
Pearl,Harbor,Clove,Jett,Neon,Sage,Silver,0.7960482846251588
Pearl,Harbor,Clove,Jett,Neon,Sage,Gold,0.796005929690809
Pearl,Harbor,Clove,Jett,Neon,Sage,Platinum,0.7976365946632782
Pearl,Harbor,Clove,Jett,Neon,Sage,Diamond,0.8010885218127911
Pearl,Harbor,Clove,Jett,Neon,Sage,Ascendant,0.8199152901313003
Pearl,Harbor,Clove,Jett,Neon,Sage,Immortal,0.7961118170266837
Pearl,Harbor,Clove,Jett,Neon,Sage,Radiant,0.7443329097839898
Pearl,Astra,Clove,Jett,Reyna,Sage,Iron,0.8069123252858958
Pearl,Astra,Clove,Jett,Reyna,Sage,Bronze,0.8071876323591698
Pearl,Astra,Clove,Jett,Reyna,Sage,Silver,0.8054510800508259
Pearl,Astra,Clove,Jett,Reyna,Sage,Gold,0.8042016094875053
Pearl,Astra,Clove,Jett,Reyna,Sage,Platinum,0.8033545108005082
Pearl,Astra,Clove,Jett,Reyna,Sage,Diamond,0.8035662854722575
Pearl,Astra,Clove,Jett,Reyna,Sage,Ascendant,0.8102371876323591
Pearl,Astra,Clove,Jett,Reyna,Sage,Immortal,0.7896526895383312
Pearl,Astra,Clove,Jett,Reyna,Sage,Radiant,0.7689199491740787
Pearl,Brimstone,Clove,Jett,Deadlock,Iso,Iron,0.8034603981363829
Pearl,Brimstone,Clove,Jett,Deadlock,Iso,Bronze,0.8033121558661585
Pearl,Brimstone,Clove,Jett,Deadlock,Iso,Silver,0.8043710292249047
Pearl,Brimstone,Clove,Jett,Deadlock,Iso,Gold,0.8057687420584497
Pearl,Brimstone,Clove,Jett,Deadlock,Iso,Platinum,0.8070817450232952
Pearl,Brimstone,Clove,Jett,Deadlock,Iso,Diamond,0.8111478187208809
Pearl,Brimstone,Clove,Jett,Deadlock,Iso,Ascendant,0.8081829733163913
Pearl,Brimstone,Clove,Jett,Deadlock,Iso,Immortal,0.8139008894536214
Pearl,Brimstone,Clove,Jett,Deadlock,Iso,Radiant,0.7549428208386277
Pearl,Brimstone,Clove,Jett,Deadlock,Iso,Iron,0.8034603981363829
Pearl,Brimstone,Clove,Jett,Deadlock,Iso,Bronze,0.8033121558661585
Pearl,Brimstone,Clove,Jett,Deadlock,Iso,Silver,0.8043710292249047
Pearl,Brimstone,Clove,Jett,Deadlock,Iso,Gold,0.8057687420584497
Pearl,Brimstone,Clove,Jett,Deadlock,Iso,Platinum,0.8070817450232952
Pearl,Brimstone,Clove,Jett,Deadlock,Iso,Diamond,0.8111478187208809
Pearl,Brimstone,Clove,Jett,Deadlock,Iso,Ascendant,0.8081829733163913
Pearl,Brimstone,Clove,Jett,Deadlock,Iso,Immortal,0.8139008894536214
Pearl,Brimstone,Clove,Jett,Deadlock,Iso,Radiant,0.7549428208386277
Pearl,Viper,Clove,Jett,Cypher,Iso,Iron,0.8005379076662431
Pearl,Viper,Clove,Jett,Cypher,Iso,Bronze,0.8009402795425667
Pearl,Viper,Clove,Jett,Cypher,Iso,Silver,0.8018509106310885
Pearl,Viper,Clove,Jett,Cypher,Iso,Gold,0.8044133841592545
Pearl,Viper,Clove,Jett,Cypher,Iso,Platinum,0.8033756882676832
Pearl,Viper,Clove,Jett,Cypher,Iso,Diamond,0.8061499364675984
Pearl,Viper,Clove,Jett,Cypher,Iso,Ascendant,0.8003473104616688
Pearl,Viper,Clove,Jett,Cypher,Iso,Immortal,0.8110207539178315
Pearl,Viper,Clove,Jett,Cypher,Iso,Radiant,0.7796569250317662
Pearl,Brimstone,Clove,Jett,Sage,Reyna,Iron,0.8064040660736976
Pearl,Brimstone,Clove,Jett,Sage,Reyna,Bronze,0.8057263871240999
Pearl,Brimstone,Clove,Jett,Sage,Reyna,Silver,0.8053875476493011
Pearl,Brimstone,Clove,Jett,Sage,Reyna,Gold,0.8061922914019484
Pearl,Brimstone,Clove,Jett,Sage,Reyna,Platinum,0.8042016094875053
Pearl,Brimstone,Clove,Jett,Sage,Reyna,Diamond,0.8074629394324438
Pearl,Brimstone,Clove,Jett,Sage,Reyna,Ascendant,0.8086277001270648
Pearl,Brimstone,Clove,Jett,Sage,Reyna,Immortal,0.8121431596781025
Pearl,Brimstone,Clove,Jett,Sage,Reyna,Radiant,0.7358195679796696
Pearl,Brimstone,Clove,Reyna,Jett,Deadlock,Iron,0.8076111817026684
Pearl,Brimstone,Clove,Reyna,Jett,Deadlock,Bronze,0.8064040660736975
Pearl,Brimstone,Clove,Reyna,Jett,Deadlock,Silver,0.8064887759423972
Pearl,Brimstone,Clove,Reyna,Jett,Deadlock,Gold,0.8073358746293943
Pearl,Brimstone,Clove,Reyna,Jett,Deadlock,Platinum,0.8061499364675985
Pearl,Brimstone,Clove,Reyna,Jett,Deadlock,Diamond,0.8082888606522659
Pearl,Brimstone,Clove,Reyna,Jett,Deadlock,Ascendant,0.8008979246082168
Pearl,Brimstone,Clove,Reyna,Jett,Deadlock,Immortal,0.8035662854722575
Pearl,Brimstone,Clove,Reyna,Jett,Deadlock,Radiant,0.7495002117746717
Pearl,Viper,Clove,Cypher,Reyna,Sage,Iron,0.8070605675561203
Pearl,Viper,Clove,Cypher,Reyna,Sage,Bronze,0.8036933502753072
Pearl,Viper,Clove,Cypher,Reyna,Sage,Silver,0.8040110122829309
Pearl,Viper,Clove,Cypher,Reyna,Sage,Gold,0.8062134688691233
Pearl,Viper,Clove,Cypher,Reyna,Sage,Platinum,0.8032698009318086
Pearl,Viper,Clove,Cypher,Reyna,Sage,Diamond,0.8064464210080474
Pearl,Viper,Clove,Cypher,Reyna,Sage,Ascendant,0.8077170690385429
Pearl,Viper,Clove,Cypher,Reyna,Sage,Immortal,0.7958365099534096
Pearl,Viper,Clove,Cypher,Reyna,Sage,Radiant,0.7437822956374418
Pearl,Clove,Fade,Reyna,Jett,Deadlock,Iron,1.0083523930537908
Pearl,Clove,Fade,Reyna,Jett,Deadlock,Bronze,1.0104277848369334
Pearl,Clove,Fade,Reyna,Jett,Deadlock,Silver,1.0112748835239305
Pearl,Clove,Fade,Reyna,Jett,Deadlock,Gold,1.0103430749682338
Pearl,Clove,Fade,Reyna,Jett,Deadlock,Platinum,1.0092418466751376
Pearl,Clove,Fade,Reyna,Jett,Deadlock,Diamond,1.011168996188056
Pearl,Clove,Fade,Reyna,Jett,Deadlock,Ascendant,1.008288860652266
Pearl,Clove,Fade,Reyna,Jett,Deadlock,Immortal,0.9936340533672172
Pearl,Clove,Fade,Reyna,Jett,Deadlock,Radiant,0.9895679796696315
Pearl,Clove,Deadlock,Jett,Cypher,Iso,Iron,0.8071029224904701
Pearl,Clove,Deadlock,Jett,Cypher,Iso,Bronze,0.8068276154171962
Pearl,Clove,Deadlock,Jett,Cypher,Iso,Silver,0.8080770859805168
Pearl,Clove,Deadlock,Jett,Cypher,Iso,Gold,0.80856416772554
Pearl,Clove,Deadlock,Jett,Cypher,Iso,Platinum,0.8107878017789073
Pearl,Clove,Deadlock,Jett,Cypher,Iso,Diamond,0.8141338415925454
Pearl,Clove,Deadlock,Jett,Cypher,Iso,Ascendant,0.8171622193985599
Pearl,Clove,Deadlock,Jett,Cypher,Iso,Immortal,0.7993307920372723
Pearl,Clove,Deadlock,Jett,Cypher,Iso,Radiant,0.7877678949597628
Pearl,Brimstone,Reyna,Jett,Clove,Sova,Iron,1.0016179584921643
Pearl,Brimstone,Reyna,Jett,Clove,Sova,Bronze,1.0032274459974586
Pearl,Brimstone,Reyna,Jett,Clove,Sova,Silver,1.0044133841592546
Pearl,Brimstone,Reyna,Jett,Clove,Sova,Gold,1.0048369335027532
Pearl,Brimstone,Reyna,Jett,Clove,Sova,Platinum,1.003460398136383
Pearl,Brimstone,Reyna,Jett,Clove,Sova,Diamond,1.0054722575180008
Pearl,Brimstone,Reyna,Jett,Clove,Sova,Ascendant,0.9938881829733164
Pearl,Brimstone,Reyna,Jett,Clove,Sova,Immortal,1.0142397289284202
Pearl,Brimstone,Reyna,Jett,Clove,Sova,Radiant,0.9633290978398984
Pearl,Astra,Clove,Reyna,Jett,Deadlock,Iron,0.8081194409148666
Pearl,Astra,Clove,Reyna,Jett,Deadlock,Bronze,0.8078653113087675
Pearl,Astra,Clove,Reyna,Jett,Deadlock,Silver,0.806552308343922
Pearl,Astra,Clove,Reyna,Jett,Deadlock,Gold,0.8053451927149513
Pearl,Astra,Clove,Reyna,Jett,Deadlock,Platinum,0.8053028377806014
Pearl,Astra,Clove,Reyna,Jett,Deadlock,Diamond,0.8043922066920797
Pearl,Astra,Clove,Reyna,Jett,Deadlock,Ascendant,0.8025074121135112
Pearl,Astra,Clove,Reyna,Jett,Deadlock,Immortal,0.7810758153324862
Pearl,Astra,Clove,Reyna,Jett,Deadlock,Radiant,0.7826005929690809
Pearl,Omen,Clove,Jett,Reyna,Deadlock,Iron,0.8042439644218551
Pearl,Omen,Clove,Jett,Reyna,Deadlock,Bronze,0.8036933502753071
Pearl,Omen,Clove,Jett,Reyna,Deadlock,Silver,0.8019144430326132
Pearl,Omen,Clove,Jett,Reyna,Deadlock,Gold,0.8003896653960185
Pearl,Omen,Clove,Jett,Reyna,Deadlock,Platinum,0.8004320203303685
Pearl,Omen,Clove,Jett,Reyna,Deadlock,Diamond,0.7990766624311731
Pearl,Omen,Clove,Jett,Reyna,Deadlock,Ascendant,0.7950741211351122
Pearl,Omen,Clove,Jett,Reyna,Deadlock,Immortal,0.7923845828038967
Pearl,Omen,Clove,Jett,Reyna,Deadlock,Radiant,0.8289157136806438
Pearl,Harbor,Reyna,Jett,Deadlock,Sage,Iron,0.795158831003812
Pearl,Harbor,Reyna,Jett,Deadlock,Sage,Bronze,0.7947352816603135
Pearl,Harbor,Reyna,Jett,Deadlock,Sage,Silver,0.793422278695468
Pearl,Harbor,Reyna,Jett,Deadlock,Sage,Gold,0.7926810673443456
Pearl,Harbor,Reyna,Jett,Deadlock,Sage,Platinum,0.7928716645489199
Pearl,Harbor,Reyna,Jett,Deadlock,Sage,Diamond,0.7947141041931385
Pearl,Harbor,Reyna,Jett,Deadlock,Sage,Ascendant,0.8061287590004236
Pearl,Harbor,Reyna,Jett,Deadlock,Sage,Immortal,0.7695552731893265
Pearl,Harbor,Reyna,Jett,Deadlock,Sage,Radiant,0.7287674714104193
Pearl,Astra,Sage,Jett,Clove,Vyse,Iron,0.8050063532401525
Pearl,Astra,Sage,Jett,Clove,Vyse,Bronze,0.8064040660736975
Pearl,Astra,Sage,Jett,Clove,Vyse,Silver,0.8054722575180009
Pearl,Astra,Sage,Jett,Clove,Vyse,Gold,0.8064040660736975
Pearl,Astra,Sage,Jett,Clove,Vyse,Platinum,0.8026556543837357
Pearl,Astra,Sage,Jett,Clove,Vyse,Diamond,0.8059593392630241
Pearl,Astra,Sage,Jett,Clove,Vyse,Ascendant,0.8158280389665395
Pearl,Astra,Sage,Jett,Clove,Vyse,Immortal,0.7982083862770012
Pearl,Astra,Sage,Jett,Clove,Vyse,Radiant,0.7727742481999152
Pearl,Harbor,Clove,Reyna,Jett,Deadlock,Iron,0.8009402795425667
Pearl,Harbor,Clove,Reyna,Jett,Deadlock,Bronze,0.8001355357899195
Pearl,Harbor,Clove,Reyna,Jett,Deadlock,Silver,0.7989495976281236
Pearl,Harbor,Clove,Reyna,Jett,Deadlock,Gold,0.7981236764083015
Pearl,Harbor,Clove,Reyna,Jett,Deadlock,Platinum,0.7977848369335028
Pearl,Harbor,Clove,Reyna,Jett,Deadlock,Diamond,0.7985260482846251
Pearl,Harbor,Clove,Reyna,Jett,Deadlock,Ascendant,0.7975730622617535
Pearl,Harbor,Clove,Reyna,Jett,Deadlock,Immortal,0.7775180008470987
Pearl,Harbor,Clove,Reyna,Jett,Deadlock,Radiant,0.7618890300720034
Pearl,Astra,Reyna,Clove,Jett,Deadlock,Iron,0.8081194409148666
Pearl,Astra,Reyna,Clove,Jett,Deadlock,Bronze,0.8078653113087675
Pearl,Astra,Reyna,Clove,Jett,Deadlock,Silver,0.8065523083439221
Pearl,Astra,Reyna,Clove,Jett,Deadlock,Gold,0.8053451927149513
Pearl,Astra,Reyna,Clove,Jett,Deadlock,Platinum,0.8053028377806014
Pearl,Astra,Reyna,Clove,Jett,Deadlock,Diamond,0.8043922066920797
Pearl,Astra,Reyna,Clove,Jett,Deadlock,Ascendant,0.8025074121135112
Pearl,Astra,Reyna,Clove,Jett,Deadlock,Immortal,0.7810758153324862
Pearl,Astra,Reyna,Clove,Jett,Deadlock,Radiant,0.7826005929690809
Pearl,Clove,Jett,Sage,Deadlock,Reyna,Iron,0.8103007200338841
Pearl,Clove,Jett,Sage,Deadlock,Reyna,Bronze,0.8101736552308344
Pearl,Clove,Jett,Sage,Deadlock,Reyna,Silver,0.8097924608216857
Pearl,Clove,Jett,Sage,Deadlock,Reyna,Gold,0.8093053790766624
Pearl,Clove,Jett,Sage,Deadlock,Reyna,Platinum,0.8094536213468869
Pearl,Clove,Jett,Sage,Deadlock,Reyna,Diamond,0.8126937738246505
Pearl,Clove,Jett,Sage,Deadlock,Reyna,Ascendant,0.8230495552731892
Pearl,Clove,Jett,Sage,Deadlock,Reyna,Immortal,0.7859466327827191
Pearl,Clove,Jett,Sage,Deadlock,Reyna,Radiant,0.7627573062261754
Pearl,Brimstone,Jett,Clove,Sage,Deadlock,Iron,0.8060228716645489
Pearl,Brimstone,Jett,Clove,Sage,Deadlock,Bronze,0.8053663701821262
Pearl,Brimstone,Jett,Clove,Sage,Deadlock,Silver,0.8058958068614993
Pearl,Brimstone,Jett,Clove,Sage,Deadlock,Gold,0.8067852604828463
Pearl,Brimstone,Jett,Clove,Sage,Deadlock,Platinum,0.8064040660736975
Pearl,Brimstone,Jett,Clove,Sage,Deadlock,Diamond,0.8105972045743328
Pearl,Brimstone,Jett,Clove,Sage,Deadlock,Ascendant,0.8166539601863617
Pearl,Brimstone,Jett,Clove,Sage,Deadlock,Immortal,0.8026556543837357
Pearl,Brimstone,Jett,Clove,Sage,Deadlock,Radiant,0.7179246082168572
Pearl,Viper,Clove,Fade,Jett,Cypher,Iron,1.001152054214316
Pearl,Viper,Clove,Fade,Jett,Cypher,Bronze,1.0032486234646336
Pearl,Viper,Clove,Fade,Jett,Cypher,Silver,1.004858110969928
Pearl,Viper,Clove,Fade,Jett,Cypher,Gold,1.0064675984752223
Pearl,Viper,Clove,Fade,Jett,Cypher,Platinum,1.0024862346463363
Pearl,Viper,Clove,Fade,Jett,Cypher,Diamond,1.0040745446844557
Pearl,Viper,Clove,Fade,Jett,Cypher,Ascendant,0.9940576027107157
Pearl,Viper,Clove,Fade,Jett,Cypher,Immortal,1.007462939432444
Pearl,Viper,Clove,Fade,Jett,Cypher,Radiant,0.969449385853452
Pearl,Astra,Clove,Reyna,Iso,Deadlock,Iron,0.8079288437102922
Pearl,Astra,Clove,Reyna,Iso,Deadlock,Bronze,0.8054722575180009
Pearl,Astra,Clove,Reyna,Iso,Deadlock,Silver,0.8050698856416771
Pearl,Astra,Clove,Reyna,Iso,Deadlock,Gold,0.8045616264294789
Pearl,Astra,Clove,Reyna,Iso,Deadlock,Platinum,0.8068064379500212
Pearl,Astra,Clove,Reyna,Iso,Deadlock,Diamond,0.8080982634476916
Pearl,Astra,Clove,Reyna,Iso,Deadlock,Ascendant,0.8086912325285895
Pearl,Astra,Clove,Reyna,Iso,Deadlock,Immortal,0.7874714104193138
Pearl,Astra,Clove,Reyna,Iso,Deadlock,Radiant,0.7891867852604828
Pearl,Clove,Deadlock,Reyna,Jett,Sage,Iron,0.810300720033884
Pearl,Clove,Deadlock,Reyna,Jett,Sage,Bronze,0.8101736552308345
Pearl,Clove,Deadlock,Reyna,Jett,Sage,Silver,0.8097924608216857
Pearl,Clove,Deadlock,Reyna,Jett,Sage,Gold,0.8093053790766624
Pearl,Clove,Deadlock,Reyna,Jett,Sage,Platinum,0.8094536213468869
Pearl,Clove,Deadlock,Reyna,Jett,Sage,Diamond,0.8126937738246506
Pearl,Clove,Deadlock,Reyna,Jett,Sage,Ascendant,0.8230495552731892
Pearl,Clove,Deadlock,Reyna,Jett,Sage,Immortal,0.7859466327827191
Pearl,Clove,Deadlock,Reyna,Jett,Sage,Radiant,0.7627573062261754
Pearl,Viper,Jett,Reyna,Clove,Deadlock,Iron,0.8049428208386277
Pearl,Viper,Jett,Reyna,Clove,Deadlock,Bronze,0.8049639983058026
Pearl,Viper,Jett,Reyna,Clove,Deadlock,Silver,0.8046675137653536
Pearl,Viper,Jett,Reyna,Clove,Deadlock,Gold,0.806298178737823
Pearl,Viper,Jett,Reyna,Clove,Deadlock,Platinum,0.803989834815756
Pearl,Viper,Jett,Reyna,Clove,Deadlock,Diamond,0.8055357899195256
Pearl,Viper,Jett,Reyna,Clove,Deadlock,Ascendant,0.7985048708174503
Pearl,Viper,Jett,Reyna,Clove,Deadlock,Immortal,0.7890597204574332
Pearl,Viper,Jett,Reyna,Clove,Deadlock,Radiant,0.7683269800931809
Pearl,Viper,Clove,Deadlock,Sage,Neon,Iron,0.8043286742905548
Pearl,Viper,Clove,Deadlock,Sage,Neon,Bronze,0.8022956374417619
Pearl,Viper,Clove,Deadlock,Sage,Neon,Silver,0.8029097839898347
Pearl,Viper,Clove,Deadlock,Sage,Neon,Gold,0.8055569673867006
Pearl,Viper,Clove,Deadlock,Sage,Neon,Platinum,0.8066158407454468
Pearl,Viper,Clove,Deadlock,Sage,Neon,Diamond,0.8120796272765778
Pearl,Viper,Clove,Deadlock,Sage,Neon,Ascendant,0.8277721304531978
Pearl,Viper,Clove,Deadlock,Sage,Neon,Immortal,0.7942270224481153
Pearl,Viper,Clove,Deadlock,Sage,Neon,Radiant,0.7340194832698009
Pearl,Astra,Clove,Jett,Sova,Deadlock,Iron,1.0017450232952139
Pearl,Astra,Clove,Jett,Sova,Deadlock,Bronze,1.0043286742905548
Pearl,Astra,Clove,Jett,Sova,Deadlock,Silver,1.0049851757729775
Pearl,Astra,Clove,Jett,Sova,Deadlock,Gold,1.003439220669208
Pearl,Astra,Clove,Jett,Sova,Deadlock,Platinum,1.0048157560355782
Pearl,Astra,Clove,Jett,Sova,Deadlock,Diamond,1.0047098686997034
Pearl,Astra,Clove,Jett,Sova,Deadlock,Ascendant,1.0035239305379076
Pearl,Astra,Clove,Jett,Sova,Deadlock,Immortal,0.9822617534942821
Pearl,Astra,Clove,Jett,Sova,Deadlock,Radiant,0.9785345192714952
Pearl,Viper,Clove,Jett,Reyna,Sage,Iron,0.803735705209657
Pearl,Viper,Clove,Jett,Reyna,Sage,Bronze,0.804286319356205
Pearl,Viper,Clove,Jett,Reyna,Sage,Silver,0.8035662854722575
Pearl,Viper,Clove,Jett,Reyna,Sage,Gold,0.8051545955103769
Pearl,Viper,Clove,Jett,Reyna,Sage,Platinum,0.8020415078356629
Pearl,Viper,Clove,Jett,Reyna,Sage,Diamond,0.8047098686997034
